9.11995 0.412696 5.03483
9.14117 0.383984 4.7644
9.16278 0.358858 4.5013
9.18477 0.336889 4.24625
9.20712 0.317711 3.99997
9.22981 0.301007 3.76307
9.2528 0.286498 3.53602
9.27607 0.273939 3.31917
9.29959 0.263112 3.11267
9.32332 0.253826 2.91655
9.34726 0.245915 2.7307
9.37139 0.239232 2.55492
9.3957 0.233651 2.38893
9.42018 0.229066 2.23239
9.44482 0.225382 2.08492
9.46964 0.222521 1.94614
9.49462 0.220418 1.81561
9.51978 0.219016 1.69295
9.54512 0.21827 1.57773
9.57065 0.218142 1.46957
9.59638 0.218601 1.36806
9.62233 0.219625 1.27284
9.64849 0.221196 1.18355
9.6749 0.223302 1.09984
9.70156 0.225936 1.0214
9.72849 0.229096 0.94791
9.75571 0.232786 0.879079
9.78325 0.237014 0.814632
9.81112 0.24179 0.754306
9.83935 0.247133 0.697857
9.86796 0.253064 0.645051
9.89699 0.259612 0.59567
9.92646 0.266809 0.549507
9.95642 0.274694 0.506368
9.98689 0.283316 0.466071
10.0179 0.292729 0.428444
10.0496 0.302998 0.393324
10.0819 0.314199 0.360561
10.1149 0.32642 0.33001
10.1488 0.339765 0.30154
10.1835 0.354356 0.275023
10.2191 0.370337 0.250343
10.2558 0.387879 0.22739
10.2936 0.407185 0.20606
10.3328 0.428501 0.186257
10.3733 0.452123 0.167889
10.4155 0.47842 0.15087
10.4595 0.507849 0.135118
10.5056 0.540995 0.120553
10.554 0.578619 0.107096
10.6054 0.621743 0.0946731
10.6603 0.671774 0.0832086
10.7193 0.73065 0.0726413
10.7833 0.800698 0.0629718
10.8509 0.882736 0.0544121
10.9184 0.973362 0.0473143
10.9829 1.06931 0.0416361
11.0447 1.17027 0.037069
11.1044 1.27712 0.0333411
11.1624 1.39079 0.030265
11.2193 1.51214 0.0277124
11.2752 1.64197 0.025592
11.3303 1.78104 0.0238365
11.3847 1.93013 0.0223958
11.4386 2.09003 0.0212321
11.4919 2.26155 0.020318
11.5448 2.44555 0.0196343
11.5972 2.64289 0.0191696
11.6492 2.85445 0.0189193
11.7007 3.08109 0.0188865
11.7519 3.32366 0.0190816
11.8026 3.5829 0.0195238
11.8529 3.85941 0.0202422
11.9025 4.15359 0.0212778
11.9515 4.46549 0.0226854
11.9997 4.79473 0.0245368
12.0469 5.1404 0.0269231
12.093 5.50096 0.029958
