0 1 0
0.077138 0.997026 -0.0770615
0.152316 0.988422 -0.151728
0.227303 0.974278 -0.225351
0.302271 0.954663 -0.297689
0.377236 0.929686 -0.368352
0.452202 0.899487 -0.436947
0.527167 0.864236 -0.503087
0.602132 0.82413 -0.566401
0.677098 0.779394 -0.626534
0.752063 0.730281 -0.683147
0.827029 0.677065 -0.735923
0.901994 0.620047 -0.784565
0.976959 0.559545 -0.8288
1.05192 0.4959 -0.868379
1.12689 0.42947 -0.903081
1.20186 0.360628 -0.93271
1.27682 0.289759 -0.9571
1.35179 0.217263 -0.976113
1.42675 0.143547 -0.989644
1.50172 0.069024 -0.997615
1.57668 -0.0058864 -0.999983
1.65165 -0.0807638 -0.996733
1.72661 -0.155188 -0.987885
1.80158 -0.22874 -0.973488
1.87654 -0.301007 -0.953622
1.95151 -0.371583 -0.9284
2.02648 -0.440072 -0.897962
2.10144 -0.506089 -0.862481
2.17641 -0.569263 -0.822155
2.25137 -0.62924 -0.777211
2.32634 -0.685682 -0.727901
2.4013 -0.738273 -0.674502
2.47627 -0.786716 -0.617315
2.55123 -0.830741 -0.55666
2.6262 -0.870099 -0.492878
2.70116 -0.904569 -0.426327
2.77613 -0.933958 -0.357382
2.85109 -0.958101 -0.286429
2.92606 -0.976863 -0.213868
3.00103 -0.990137 -0.140105
3.07599 -0.997849 -0.0655546
3.15096 -0.999956 0.0093636
3.22592 -0.996446 0.0842292
3.30089 -0.987339 0.158622
3.37585 -0.972686 0.232123
3.45082 -0.95257 0.304321
3.52578 -0.927102 0.374809
3.60075 -0.896427 0.443192
3.67571 -0.860716 0.509085
3.75068 -0.820171 0.572119
3.82565 -0.775018 0.631939
3.90061 -0.725512 0.688209
3.97558 -0.671931 0.740614
4.05054 -0.614575 0.788858
4.12551 -0.553768 0.832671
4.20047 -0.489849 0.871807
4.27544 -0.423179 0.906046
4.3504 -0.354132 0.935195
4.42537 -0.283096 0.959092
4.50033 -0.21047 0.9776
4.5753 -0.136661 0.990618
4.65026 -0.0620844 0.998071
4.72523 0.0128407 0.999918
4.8002 0.0876937 0.996147
4.87516 0.162054 0.986782
4.95013 0.235504 0.971873
5.02509 0.307631 0.951506
5.10006 0.378031 0.925793
5.17502 0.446306 0.89488
5.24999 0.512075 0.858941
5.32495 0.574967 0.818176
5.39992 0.63463 0.772816
5.47488 0.690728 0.723115
5.54985 0.742946 0.669352
5.62481 0.79099 0.611829
5.69978 0.834592 0.550869
5.77475 0.873505 0.486815
5.84971 0.907512 0.420026
5.92468 0.936421 0.350878
5.99964 0.96007 0.279759
6.07461 0.978326 0.207069
6.14957 0.991087 0.133215
6.22454 0.998281 0.0586135
6.2995 0.999867 -0.0163176
6.37447 0.995837 -0.091157
6.44943 0.986212 -0.165484
6.5244 0.971049 -0.238882
6.59937 0.95043 -0.310938
6.67433 0.924473 -0.381248
6.7493 0.893323 -0.449415
6.82426 0.857155 -0.515059
6.89923 0.816172 -0.577809
6.97419 0.770605 -0.637314
7.04916 0.720709 -0.693238
7.12412 0.666764 -0.745269
7.19909 0.609074 -0.793113
7.27405 0.547963 -0.836502
7.34902 0.483774 -0.875193
7.42398 0.416868 -0.908967
7.49895 0.34762 -0.937636
7.57392 0.276419 -0.961037
7.64888 0.203666 -0.979041
7.72385 0.129768 -0.991544
7.79881 0.0551418 -0.998479
7.87378 -0.0197943 -0.999804
7.94874 -0.0946193 -0.995514
8.02371 -0.168913 -0.985631
8.09867 -0.242257 -0.970212
8.17364 -0.314241 -0.949343
8.2486 -0.38446 -0.923142
8.32357 -0.452519 -0.891755
8.39854 -0.518036 -0.855359
8.4735 -0.580644 -0.814158
8.54847 -0.639989 -0.768384
8.62343 -0.69574 -0.718294
8.6984 -0.747583 -0.664169
8.77336 -0.795226 -0.606313
8.84833 -0.838403 -0.545051
8.92329 -0.87687 -0.480728
8.99826 -0.910411 -0.413705
9.07322 -0.938839 -0.344357
9.14819 -0.961993 -0.273076
9.22315 -0.979743 -0.20026
9.29812 -0.99199 -0.12632
9.37309 -0.998664 -0.0516694
9.44805 -0.999729 0.0232708
9.52302 -0.995178 0.0980804
9.59798 -0.985038 0.172339
9.67295 -0.969364 0.24563
9.74791 -0.948245 0.31754
9.82288 -0.921799 0.387668
9.89784 -0.890176 0.455617
9.97281 -0.853552 0.521007
10.0478 -0.812134 0.583471
10.1227 -0.766154 0.642657
10.1977 -0.71587 0.698234
10.2727 -0.661565 0.749888
10.3476 -0.603544 0.79733
10.4226 -0.542133 0.840293
10.4976 -0.477676 0.878536
10.5725 -0.410536 0.911844
10.6475 -0.341091 0.94003
10.7225 -0.269729 0.962936
10.7974 -0.196852 0.980433
10.8724 -0.122869 0.992423
10.9474 -0.0481965 0.998838
11.0223 0.026747 0.999642
11.0973 0.10154 0.994831
11.1723 0.175763 0.984432
11.2472 0.248999 0.968504
11.3222 0.320836 0.947135
11.3972 0.390871 0.920446
11.4721 0.45871 0.888586
11.5471 0.523972 0.851735
11.622 0.586292 0.8101
11.697 0.645318 0.763914
11.772 0.700719 0.713438
11.8469 0.752184 0.658953
11.9219 0.799424 0.600768
11.9969 0.842173 0.539207
12.0718 0.880192 0.474618
12.1468 0.913266 0.407363
12.2218 0.941211 0.33782
12.2967 0.963868 0.266379
12.3717 0.981112 0.193442
12.4467 0.992844 0.119418
12.5216 0.998999 0.044723
12.5966 0.999543 -0.0302229
12.6716 0.994472 -0.104999
12.7465 0.983815 -0.179185
12.8215 0.967632 -0.252365
12.8965 0.946013 -0.324127
12.9714 0.919081 -0.394069
13.0464 0.886986 -0.461797
13.1214 0.849908 -0.526931
13.1963 0.808056 -0.589105
13.2713 0.761666 -0.64797
13.3463 0.710997 -0.703195
13.4212 0.656334 -0.754471
13.4962 0.597984 -0.801508
13.5711 0.536276 -0.844043
13.6461 0.471555 -0.881837
13.7211 0.404185 -0.914677
13.796 0.334545 -0.94238
13.871 0.263026 -0.964789
13.946 0.190029 -0.981779
14.0209 0.115964 -0.993253
